STATUS_KEY,EMP_CODE,STATUS_START_DATE,STATUS_END_DATE,TURNOVER,STATUS_ID
17781_20130101_29991231,17781,2013-01-01,2999-12-31 00:00:00,0.0,A
17782_20160502_29991231,17782,2016-05-02,2999-12-31 00:00:00,0.0,A
18081_20160201_29991231,18081,2016-02-01,2999-12-31 00:00:00,0.0,A
18701_20150101_20170101,18701,2015-01-01,2017-01-01 00:00:00,1.0,A
18101_20150501_29991231,18101,2015-05-01,2999-12-31 00:00:00,0.0,A
19064_20150101_29991231,19064,2015-01-01,2999-12-31 00:00:00,0.0,A
19001_20160601_29991231,19001,2016-06-01,2999-12-31 00:00:00,0.0,A
19065_20150301_29991231,19065,2015-03-01,2999-12-31 00:00:00,0.0,A
19066_20150101_29991231,19066,2015-01-01,2999-12-31 00:00:00,0.0,A
19067_20150101_29991231,19067,2015-01-01,2999-12-31 00:00:00,0.0,A
19068_20150101_29991231,19068,2015-01-01,2999-12-31 00:00:00,0.0,A
19082_20150101_29991231,19082,2015-01-01,2999-12-31 00:00:00,0.0,A
19083_20160501_29991231,19083,2016-05-01,2999-12-31 00:00:00,0.0,A
19081_20160526_29991231,19081,2016-05-26,2999-12-31 00:00:00,0.0,A
19084_20150301_29991231,19084,2015-03-01,2999-12-31 00:00:00,0.0,A
19085_20150101_20151002,19085,2015-01-01,2015-10-02 00:00:00,1.0,A
19402_20150101_29991231,19402,2015-01-01,2999-12-31 00:00:00,0.0,A
19782_20150101_20160401,19782,2015-01-01,2016-04-01 00:00:00,1.0,A
19581_20160101_29991231,19581,2016-01-01,2999-12-31 00:00:00,0.0,A
19781_20150101_29991231,19781,2015-01-01,2999-12-31 00:00:00,0.0,A
19783_20150101_29991231,19783,2015-01-01,2999-12-31 00:00:00,0.0,A
20043_20150101_29991231,20043,2015-01-01,2999-12-31 00:00:00,0.0,A
17201_20150701_29991231,17201,2015-07-01,2999-12-31 00:00:00,0.0,T
19901_20150101_29991231,19901,2015-01-01,2999-12-31 00:00:00,0.0,A
19962_20160101_29991231,19962,2016-01-01,2999-12-31 00:00:00,0.0,A
20601_20150101_20220411,20601,2015-01-01,2022-04-11 00:00:00,1.0,A
20081_20150101_29991231,20081,2015-01-01,2999-12-31 00:00:00,0.0,A
20082_20150101_29991231,20082,2015-01-01,2999-12-31 00:00:00,0.0,A
20602_20150101_20150401,20602,2015-01-01,2015-04-01 00:00:00,1.0,A
20602_20150401_20160501,20602,2015-04-01,2016-05-01 00:00:00,1.0,T
20602_20160501_29991231,20602,2016-05-01,2999-12-31 00:00:00,0.0,A
20765_20100101_29991231,20765,2010-01-01,2999-12-31 00:00:00,0.0,A
20784_20160101_29991231,20784,2016-01-01,2999-12-31 00:00:00,0.0,A
20822_20150101_29991231,20822,2015-01-01,2999-12-31 00:00:00,0.0,A
20981_20120619_20121219,20981,2012-06-19,2012-12-19 00:00:00,1.0,A
20981_20121219_29991231,20981,2012-12-19,2999-12-31 00:00:00,0.0,T
21001_20150101_29991231,21001,2015-01-01,2999-12-31 00:00:00,0.0,A
21002_20150101_29991231,21002,2015-01-01,2999-12-31 00:00:00,0.0,A
21021_20160601_29991231,21021,2016-06-01,2999-12-31 00:00:00,0.0,A
21101_20160601_29991231,21101,2016-06-01,2999-12-31 00:00:00,0.0,A
21221_20150101_29991231,21221,2015-01-01,2999-12-31 00:00:00,0.0,A
21241_20150101_29991231,21241,2015-01-01,2999-12-31 00:00:00,0.0,A
21261_20160101_29991231,21261,2016-01-01,2999-12-31 00:00:00,0.0,A
21281_20160101_29991231,21281,2016-01-01,2999-12-31 00:00:00,0.0,A
21282_20160101_29991231,21282,2016-01-01,2999-12-31 00:00:00,0.0,A
21283_20160101_29991231,21283,2016-01-01,2999-12-31 00:00:00,0.0,A
21284_20150101_29991231,21284,2015-01-01,2999-12-31 00:00:00,0.0,A
21285_20160102_29991231,21285,2016-01-02,2999-12-31 00:00:00,0.0,A
21286_20160101_29991231,21286,2016-01-01,2999-12-31 00:00:00,0.0,A
21301_20160101_29991231,21301,2016-01-01,2999-12-31 00:00:00,0.0,A
21302_20160101_29991231,21302,2016-01-01,2999-12-31 00:00:00,0.0,A
21341_20160401_29991231,21341,2016-04-01,2999-12-31 00:00:00,0.0,A
21441_20160101_29991231,21441,2016-01-01,2999-12-31 00:00:00,0.0,A
21461_20150101_29991231,21461,2015-01-01,2999-12-31 00:00:00,0.0,A
21482_20150101_29991231,21482,2015-01-01,2999-12-31 00:00:00,0.0,A
21601_20150226_20150228,21601,2015-02-26,2015-02-28 00:00:00,1.0,T
21521_20160801_29991231,21521,2016-08-01,2999-12-31 00:00:00,0.0,A
21541_20161101_29991231,21541,2016-11-01,2999-12-31 00:00:00,0.0,A
21602_20150101_20150225,21602,2015-01-01,2015-02-25 00:00:00,1.0,A
21601_20150228_29991231,21601,2015-02-28,2999-12-31 00:00:00,0.0,A
21602_20150225_20150228,21602,2015-02-25,2015-02-28 00:00:00,1.0,T
21602_20150228_29991231,21602,2015-02-28,2999-12-31 00:00:00,0.0,A
21621_20150101_29991231,21621,2015-01-01,2999-12-31 00:00:00,0.0,A
21641_20150101_29991231,21641,2015-01-01,2999-12-31 00:00:00,0.0,A
21781_20160601_29991231,21781,2016-06-01,2999-12-31 00:00:00,0.0,T
21741_20150101_29991231,21741,2015-01-01,2999-12-31 00:00:00,0.0,A
14361_20160701_29991231,14361,2016-07-01,2999-12-31 00:00:00,0.0,T
21721_20160101_29991231,21721,2016-01-01,2999-12-31 00:00:00,0.0,A
21761_20160101_29991231,21761,2016-01-01,2999-12-31 00:00:00,0.0,A
21781_20160101_20160601,21781,2016-01-01,2016-06-01 00:00:00,1.0,A
21801_20150101_29991231,21801,2015-01-01,2999-12-31 00:00:00,0.0,A
21821_20160601_29991231,21821,2016-06-01,2999-12-31 00:00:00,0.0,A
21841_20160101_29991231,21841,2016-01-01,2999-12-31 00:00:00,0.0,A
21861_20160101_29991231,21861,2016-01-01,2999-12-31 00:00:00,0.0,A
19782_20160401_20160501,19782,2016-04-01,2016-05-01 00:00:00,1.0, 
21921_20160601_29991231,21921,2016-06-01,2999-12-31 00:00:00,0.0,A
21941_20160601_29991231,21941,2016-06-01,2999-12-31 00:00:00,0.0,A
22001_20160601_29991231,22001,2016-06-01,2999-12-31 00:00:00,0.0,A
22021_20130101_29991231,22021,2013-01-01,2999-12-31 00:00:00,0.0,A
22041_20090101_29991231,22041,2009-01-01,2999-12-31 00:00:00,0.0,A
22061_20150101_20151221,22061,2015-01-01,2015-12-21 00:00:00,1.0,A
22103_20130101_20130702,22103,2013-01-01,2013-07-02 00:00:00,1.0,A
22103_20130702_29991231,22103,2013-07-02,2999-12-31 00:00:00,0.0,T
22201_20160101_29991231,22201,2016-01-01,2999-12-31 00:00:00,0.0,A
22202_20160101_29991231,22202,2016-01-01,2999-12-31 00:00:00,0.0,A
22261_20160101_20160313,22261,2016-01-01,2016-03-13 00:00:00,1.0,A
22261_20160313_20160408,22261,2016-03-13,2016-04-08 00:00:00,1.0,T
22261_20160408_29991231,22261,2016-04-08,2999-12-31 00:00:00,0.0,A
20762_20160517_20160602,20762,2016-05-17,2016-06-02 00:00:00,1.0,A
20762_20160418_20160504,20762,2016-04-18,2016-05-04 00:00:00,1.0,A
20762_20160504_20160517,20762,2016-05-04,2016-05-17 00:00:00,1.0, 
22341_20160101_29991231,22341,2016-01-01,2999-12-31 00:00:00,0.0,A
20762_20160602_29991231,20762,2016-06-02,2999-12-31 00:00:00,0.0, 
22361_20160101_29991231,22361,2016-01-01,2999-12-31 00:00:00,0.0,A
22441_20150101_29991231,22441,2015-01-01,2999-12-31 00:00:00,0.0,A
18442_20150201_29991231,18442,2015-02-01,2999-12-31 00:00:00,0.0,A
13642_20160101_29991231,13642,2016-01-01,2999-12-31 00:00:00,0.0,T
14302_20160101_29991231,14302,2016-01-01,2999-12-31 00:00:00,0.0,T
22461_20150101_29991231,22461,2015-01-01,2999-12-31 00:00:00,0.0,A
22481_20150101_20150501,22481,2015-01-01,2015-05-01 00:00:00,1.0,A
22481_20150501_29991231,22481,2015-05-01,2999-12-31 00:00:00,0.0,T
22522_20150101_29991231,22522,2015-01-01,2999-12-31 00:00:00,0.0,A
22541_20160107_29991231,22541,2016-01-07,2999-12-31 00:00:00,0.0,T
22601_20160502_29991231,22601,2016-05-02,2999-12-31 00:00:00,0.0,T
22601_20160101_20160502,22601,2016-01-01,2016-05-02 00:00:00,1.0,A
22621_20160101_29991231,22621,2016-01-01,2999-12-31 00:00:00,0.0,A
22661_20160301_29991231,22661,2016-03-01,2999-12-31 00:00:00,0.0,A
22701_20150102_29991231,22701,2015-01-02,2999-12-31 00:00:00,0.0,T
22701_20150101_20150102,22701,2015-01-01,2015-01-02 00:00:00,1.0,A
22721_20150102_29991231,22721,2015-01-02,2999-12-31 00:00:00,0.0,T
22761_20140601_29991231,22761,2014-06-01,2999-12-31 00:00:00,0.0,A
1361_20160602_29991231,1361,2016-06-02,2999-12-31 00:00:00,0.0,T
22821_20140601_29991231,22821,2014-06-01,2999-12-31 00:00:00,0.0,A
22781_20150101_29991231,22781,2015-01-01,2999-12-31 00:00:00,0.0,A
22801_20150101_20160701,22801,2015-01-01,2016-07-01 00:00:00,1.0,A
22801_20160701_29991231,22801,2016-07-01,2999-12-31 00:00:00,0.0,A
22841_20160101_20160501,22841,2016-01-01,2016-05-01 00:00:00,1.0,A
22841_20160501_29991231,22841,2016-05-01,2999-12-31 00:00:00,0.0,A
22861_20160101_20160501,22861,2016-01-01,2016-05-01 00:00:00,1.0,A
22861_20160501_29991231,22861,2016-05-01,2999-12-31 00:00:00,0.0, 
22902_20160101_29991231,22902,2016-01-01,2999-12-31 00:00:00,0.0,A
22901_20150101_29991231,22901,2015-01-01,2999-12-31 00:00:00,0.0,A
22902_20151002_20160101,22902,2015-10-02,2016-01-01 00:00:00,1.0,T
22906_20150101_20151002,22906,2015-01-01,2015-10-02 00:00:00,1.0,A
22906_20151002_20160101,22906,2015-10-02,2016-01-01 00:00:00,1.0,T
22906_20160101_29991231,22906,2016-01-01,2999-12-31 00:00:00,0.0,A
22921_20150101_20151002,22921,2015-01-01,2015-10-02 00:00:00,1.0,A
22921_20151002_20160101,22921,2015-10-02,2016-01-01 00:00:00,1.0,T
22921_20160101_29991231,22921,2016-01-01,2999-12-31 00:00:00,0.0,A
22922_20150101_20151002,22922,2015-01-01,2015-10-02 00:00:00,1.0,A
22922_20151002_20160101,22922,2015-10-02,2016-01-01 00:00:00,1.0,T
22922_20160101_29991231,22922,2016-01-01,2999-12-31 00:00:00,0.0,A
22941_20151215_29991231,22941,2015-12-15,2999-12-31 00:00:00,0.0,A
22982_20160101_29991231,22982,2016-01-01,2999-12-31 00:00:00,0.0,A
23001_20150501_29991231,23001,2015-05-01,2999-12-31 00:00:00,0.0,A
23041_20150101_29991231,23041,2015-01-01,2999-12-31 00:00:00,0.0,A
23081_20160401_29991231,23081,2016-04-01,2999-12-31 00:00:00,0.0,A
23121_20150601_29991231,23121,2015-06-01,2999-12-31 00:00:00,0.0,A
23122_20110101_20160916,23122,2011-01-01,2016-09-16 00:00:00,1.0,A
23181_20160627_29991231,23181,2016-06-27,2999-12-31 00:00:00,0.0,T
23161_20160501_29991231,23161,2016-05-01,2999-12-31 00:00:00,0.0,A
23482_20160501_29991231,23482,2016-05-01,2999-12-31 00:00:00,0.0,A
23261_20150101_20160728,23261,2015-01-01,2016-07-28 00:00:00,1.0,A
23382_20170303_29991231,23382,2017-03-03,2999-12-31 00:00:00,0.0,T
23521_20160101_29991231,23521,2016-01-01,2999-12-31 00:00:00,0.0,A
23641_20160101_29991231,23641,2016-01-01,2999-12-31 00:00:00,0.0,A
23801_20160401_20170106,23801,2016-04-01,2017-01-06 00:00:00,1.0,A
24161_20150101_29991231,24161,2015-01-01,2999-12-31 00:00:00,0.0,A
23901_20160701_29991231,23901,2016-07-01,2999-12-31 00:00:00,0.0,A
24101_20150101_29991231,24101,2015-01-01,2999-12-31 00:00:00,0.0,A
25681_20160601_20170116,25681,2016-06-01,2017-01-16 00:00:00,1.0,T
24861_20160308_20161116,24861,2016-03-08,2016-11-16 00:00:00,1.0,A
25301_20130101_20160628,25301,2013-01-01,2016-06-28 00:00:00,1.0,A
25301_20160628_29991231,25301,2016-06-28,2999-12-31 00:00:00,0.0,T
10941_20160101_29991231,10941,2016-01-01,2999-12-31 00:00:00,0.0,A
25441_20160101_29991231,25441,2016-01-01,2999-12-31 00:00:00,0.0,A
25521_20150101_29991231,25521,2015-01-01,2999-12-31 00:00:00,0.0,A
25583_20140128_29991231,25583,2014-01-28,2999-12-31 00:00:00,0.0,T
25563_20010301_29991231,25563,2001-03-01,2999-12-31 00:00:00,0.0,A
25583_20140101_20140128,25583,2014-01-01,2014-01-28 00:00:00,1.0,A
25761_20150601_29991231,25761,2015-06-01,2999-12-31 00:00:00,0.0,A
26181_20160901_29991231,26181,2016-09-01,2999-12-31 00:00:00,0.0,A
26061_20150615_29991231,26061,2015-06-15,2999-12-31 00:00:00,0.0,A
26101_20150101_29991231,26101,2015-01-01,2999-12-31 00:00:00,0.0,A
26301_20160101_20160401,26301,2016-01-01,2016-04-01 00:00:00,1.0,A
26301_20160401_29991231,26301,2016-04-01,2999-12-31 00:00:00,0.0,T
26361_20150120_29991231,26361,2015-01-20,2999-12-31 00:00:00,0.0,A
26462_20150101_20151023,26462,2015-01-01,2015-10-23 00:00:00,1.0,A
26702_20160101_29991231,26702,2016-01-01,2999-12-31 00:00:00,0.0,A
26781_20161027_29991231,26781,2016-10-27,2999-12-31 00:00:00,0.0,T
26801_20150101_29991231,26801,2015-01-01,2999-12-31 00:00:00,0.0,A
26941_20160101_29991231,26941,2016-01-01,2999-12-31 00:00:00,0.0,A
27081_20160101_20161201,27081,2016-01-01,2016-12-01 00:00:00,1.0,A
27101_20150101_29991231,27101,2015-01-01,2999-12-31 00:00:00,0.0,A
27121_20150101_29991231,27121,2015-01-01,2999-12-31 00:00:00,0.0,A
27181_20160529_20160615,27181,2016-05-29,2016-06-15 00:00:00,1.0,T
796_20150501_29991231,796,2015-05-01,2999-12-31 00:00:00,0.0,A
27122_20150701_29991231,27122,2015-07-01,2999-12-31 00:00:00,0.0,A
27123_20160401_20161011,27123,2016-04-01,2016-10-11 00:00:00,1.0,A
27123_20161011_29991231,27123,2016-10-11,2999-12-31 00:00:00,0.0,T
27124_20160201_20160708,27124,2016-02-01,2016-07-08 00:00:00,1.0,A
27124_20160708_29991231,27124,2016-07-08,2999-12-31 00:00:00,0.0,T
27125_20161115_29991231,27125,2016-11-15,2999-12-31 00:00:00,0.0,A
27125_20150101_20161009,27125,2015-01-01,2016-10-09 00:00:00,1.0,A
27125_20161009_20161115,27125,2016-10-09,2016-11-15 00:00:00,1.0,T
27141_20160101_29991231,27141,2016-01-01,2999-12-31 00:00:00,0.0,A
27202_20160101_29991231,27202,2016-01-01,2999-12-31 00:00:00,0.0,A
27161_20160310_29991231,27161,2016-03-10,2999-12-31 00:00:00,0.0,A
27162_20161025_29991231,27162,2016-10-25,2999-12-31 00:00:00,0.0,A
27181_20160101_20160529,27181,2016-01-01,2016-05-29 00:00:00,1.0,A
27221_20151101_29991231,27221,2015-11-01,2999-12-31 00:00:00,0.0,T
27221_20150101_20151101,27221,2015-01-01,2015-11-01 00:00:00,1.0,A
27181_20160615_29991231,27181,2016-06-15,2999-12-31 00:00:00,0.0,A
27241_20150101_20151101,27241,2015-01-01,2015-11-01 00:00:00,1.0,A
27241_20151101_29991231,27241,2015-11-01,2999-12-31 00:00:00,0.0,T
27242_20140101_29991231,27242,2014-01-01,2999-12-31 00:00:00,0.0,A
27243_20160101_20160516,27243,2016-01-01,2016-05-16 00:00:00,1.0,A
27244_20140105_29991231,27244,2014-01-05,2999-12-31 00:00:00,0.0,A
27361_20140225_29991231,27361,2014-02-25,2999-12-31 00:00:00,0.0,T
27243_20160516_20160625,27243,2016-05-16,2016-06-25 00:00:00,1.0,T
27243_20160625_29991231,27243,2016-06-25,2999-12-31 00:00:00,0.0,A
27261_20160615_20160901,27261,2016-06-15,2016-09-01 00:00:00,1.0,A
27261_20160901_29991231,27261,2016-09-01,2999-12-31 00:00:00,0.0,A
27301_20150901_20160106,27301,2015-09-01,2016-01-06 00:00:00,1.0,A
27301_20160106_20160524,27301,2016-01-06,2016-05-24 00:00:00,1.0,T
27081_20161202_29991231,27081,2016-12-02,2999-12-31 00:00:00,0.0,A
27301_20160524_20160601,27301,2016-05-24,2016-06-01 00:00:00,1.0,A
27301_20160601_29991231,27301,2016-06-01,2999-12-31 00:00:00,0.0,A
27341_20160101_29991231,27341,2016-01-01,2999-12-31 00:00:00,0.0,A
27342_20160101_29991231,27342,2016-01-01,2999-12-31 00:00:00,0.0,A
27343_20160101_29991231,27343,2016-01-01,2999-12-31 00:00:00,0.0,A
27361_20140101_20140225,27361,2014-01-01,2014-02-25 00:00:00,1.0,A
27381_20150101_29991231,27381,2015-01-01,2999-12-31 00:00:00,0.0,A
27401_20160101_29991231,27401,2016-01-01,2999-12-31 00:00:00,0.0,A
16541_20160101_29991231,16541,2016-01-01,2999-12-31 00:00:00,0.0,A
16601_20150201_29991231,16601,2015-02-01,2999-12-31 00:00:00,0.0,A
16641_20150101_29991231,16641,2015-01-01,2999-12-31 00:00:00,0.0,A
16681_20160101_29991231,16681,2016-01-01,2999-12-31 00:00:00,0.0,A
16701_20150901_20160106,16701,2015-09-01,2016-01-06 00:00:00,1.0,A
16821_20140101_20170202,16821,2014-01-01,2017-02-02 00:00:00,1.0,A
17361_20150101_20151201,17361,2015-01-01,2015-12-01 00:00:00,1.0,A
17422_20160101_29991231,17422,2016-01-01,2999-12-31 00:00:00,0.0,A
17621_20150301_29991231,17621,2015-03-01,2999-12-31 00:00:00,0.0,A
17622_20140101_29991231,17622,2014-01-01,2999-12-31 00:00:00,0.0,A
17681_20020506_20020514,17681,2002-05-06,2002-05-14 00:00:00,1.0,A
17681_20020514_20021223,17681,2002-05-14,2002-12-23 00:00:00,1.0,T
17681_20021223_29991231,17681,2002-12-23,2999-12-31 00:00:00,0.0,A
18321_20130101_29991231,18321,2013-01-01,2999-12-31 00:00:00,0.0,A
18361_20160101_20160128,18361,2016-01-01,2016-01-28 00:00:00,1.0,A
18401_20150101_29991231,18401,2015-01-01,2999-12-31 00:00:00,0.0,A
18381_20150201_20150601,18381,2015-02-01,2015-06-01 00:00:00,1.0,A
18381_20150601_20150801,18381,2015-06-01,2015-08-01 00:00:00,1.0,T
18381_20150801_29991231,18381,2015-08-01,2999-12-31 00:00:00,0.0,A
18421_20150501_29991231,18421,2015-05-01,2999-12-31 00:00:00,0.0,A
18662_20150722_29991231,18662,2015-07-22,2999-12-31 00:00:00,0.0,A
18501_20150101_29991231,18501,2015-01-01,2999-12-31 00:00:00,0.0,A
18661_20150510_29991231,18661,2015-05-10,2999-12-31 00:00:00,0.0,A
18681_20150202_29991231,18681,2015-02-02,2999-12-31 00:00:00,0.0,T
18781_20130101_20150202,18781,2013-01-01,2015-02-02 00:00:00,1.0,A
18781_20150202_29991231,18781,2015-02-02,2999-12-31 00:00:00,0.0,T
18801_20160101_29991231,18801,2016-01-01,2999-12-31 00:00:00,0.0,A
18821_20150301_29991231,18821,2015-03-01,2999-12-31 00:00:00,0.0,A
18841_20160524_29991231,18841,2016-05-24,2999-12-31 00:00:00,0.0,A
18861_20150301_29991231,18861,2015-03-01,2999-12-31 00:00:00,0.0,A
18901_20160101_29991231,18901,2016-01-01,2999-12-31 00:00:00,0.0,A
19261_20150301_20150516,19261,2015-03-01,2015-05-16 00:00:00,1.0,A
19261_20150516_29991231,19261,2015-05-16,2999-12-31 00:00:00,0.0,T
19262_20160216_29991231,19262,2016-02-16,2999-12-31 00:00:00,0.0,T
19263_20150301_29991231,19263,2015-03-01,2999-12-31 00:00:00,0.0,A
19341_20150505_29991231,19341,2015-05-05,2999-12-31 00:00:00,0.0,A
19405_20150101_29991231,19405,2015-01-01,2999-12-31 00:00:00,0.0,A
19406_20150101_29991231,19406,2015-01-01,2999-12-31 00:00:00,0.0,A
20661_20160101_29991231,20661,2016-01-01,2999-12-31 00:00:00,0.0,A
19621_20160501_29991231,19621,2016-05-01,2999-12-31 00:00:00,0.0,T
19941_20150101_29991231,19941,2015-01-01,2999-12-31 00:00:00,0.0,A
19981_20160101_29991231,19981,2016-01-01,2999-12-31 00:00:00,0.0,A
20681_20160101_29991231,20681,2016-01-01,2999-12-31 00:00:00,0.0,A
20662_20160101_29991231,20662,2016-01-01,2999-12-31 00:00:00,0.0,A
20682_20160101_29991231,20682,2016-01-01,2999-12-31 00:00:00,0.0,A
20742_20160101_20160601,20742,2016-01-01,2016-06-01 00:00:00,1.0,A
18361_20160128_29991231,18361,2016-01-28,2999-12-31 00:00:00,0.0, 
20742_20160601_29991231,20742,2016-06-01,2999-12-31 00:00:00,0.0,A
20743_20160101_29991231,20743,2016-01-01,2999-12-31 00:00:00,0.0,A
20781_20160101_29991231,20781,2016-01-01,2999-12-31 00:00:00,0.0,A
20782_20160101_29991231,20782,2016-01-01,2999-12-31 00:00:00,0.0,A
20841_20150210_29991231,20841,2015-02-10,2999-12-31 00:00:00,0.0,A
21361_20160701_29991231,21361,2016-07-01,2999-12-31 00:00:00,0.0,A
21401_20150101_29991231,21401,2015-01-01,2999-12-31 00:00:00,0.0,A
21481_20150101_29991231,21481,2015-01-01,2999-12-31 00:00:00,0.0,A
21501_20150101_29991231,21501,2015-01-01,2999-12-31 00:00:00,0.0,A
21561_20160101_29991231,21561,2016-01-01,2999-12-31 00:00:00,0.0,A
21581_20161101_29991231,21581,2016-11-01,2999-12-31 00:00:00,0.0,A
22061_20151228_20151230,22061,2015-12-28,2015-12-30 00:00:00,1.0,T
22061_20151221_20151226,22061,2015-12-21,2015-12-26 00:00:00,1.0,T
22061_20151226_20151228,22061,2015-12-26,2015-12-28 00:00:00,1.0,A
22061_20151230_20160101,22061,2015-12-30,2016-01-01 00:00:00,1.0,A
22061_20160101_29991231,22061,2016-01-01,2999-12-31 00:00:00,0.0,T
22081_20150101_29991231,22081,2015-01-01,2999-12-31 00:00:00,0.0,A
22121_20150101_29991231,22121,2015-01-01,2999-12-31 00:00:00,0.0,A
22281_20121008_29991231,22281,2012-10-08,2999-12-31 00:00:00,0.0,A
22301_20150101_29991231,22301,2015-01-01,2999-12-31 00:00:00,0.0,A
22401_20140101_29991231,22401,2014-01-01,2999-12-31 00:00:00,0.0,A
22422_20160421_29991231,22422,2016-04-21,2999-12-31 00:00:00,0.0,T
22462_20150101_20160516,22462,2015-01-01,2016-05-16 00:00:00,1.0,A
22462_20160516_29991231,22462,2016-05-16,2999-12-31 00:00:00,0.0,T
22521_20150101_20160718,22521,2015-01-01,2016-07-18 00:00:00,1.0,A
22681_20160301_29991231,22681,2016-03-01,2999-12-31 00:00:00,0.0,A
22541_20160102_20160107,22541,2016-01-02,2016-01-07 00:00:00,1.0,A
22682_20160301_29991231,22682,2016-03-01,2999-12-31 00:00:00,0.0,A
22683_20160301_20160801,22683,2016-03-01,2016-08-01 00:00:00,1.0,A
22683_20160801_29991231,22683,2016-08-01,2999-12-31 00:00:00,0.0,T
6061_20160102_20170329,6061,2016-01-02,2017-03-29 00:00:00,1.0,T
22942_20140101_29991231,22942,2014-01-01,2999-12-31 00:00:00,0.0,A
22981_20150101_29991231,22981,2015-01-01,2999-12-31 00:00:00,0.0,A
23021_20160101_29991231,23021,2016-01-01,2999-12-31 00:00:00,0.0,A
23101_20110101_29991231,23101,2011-01-01,2999-12-31 00:00:00,0.0,A
23141_20150101_20160616,23141,2015-01-01,2016-06-16 00:00:00,1.0,A
23281_20150601_29991231,23281,2015-06-01,2999-12-31 00:00:00,0.0,A
23441_20160101_29991231,23441,2016-01-01,2999-12-31 00:00:00,0.0,A
23463_20150101_20160627,23463,2015-01-01,2016-06-27 00:00:00,1.0,A
23481_20160101_29991231,23481,2016-01-01,2999-12-31 00:00:00,0.0,A
23542_20160101_20160816,23542,2016-01-01,2016-08-16 00:00:00,1.0,A
23821_20160101_29991231,23821,2016-01-01,2999-12-31 00:00:00,0.0,A
23881_20130101_20150202,23881,2013-01-01,2015-02-02 00:00:00,1.0,A
24122_20150101_29991231,24122,2015-01-01,2999-12-31 00:00:00,0.0,A
24181_20160101_29991231,24181,2016-01-01,2999-12-31 00:00:00,0.0,A
24241_20150101_29991231,24241,2015-01-01,2999-12-31 00:00:00,0.0,A
24281_20150101_29991231,24281,2015-01-01,2999-12-31 00:00:00,0.0,A
24301_20150101_29991231,24301,2015-01-01,2999-12-31 00:00:00,0.0,A
24489_20141001_29991231,24489,2014-10-01,2999-12-31 00:00:00,0.0,A
24490_20131001_29991231,24490,2013-10-01,2999-12-31 00:00:00,0.0,A
24491_20141001_29991231,24491,2014-10-01,2999-12-31 00:00:00,0.0,A
24492_20141001_29991231,24492,2014-10-01,2999-12-31 00:00:00,0.0,A
24493_20131001_29991231,24493,2013-10-01,2999-12-31 00:00:00,0.0,A
24494_20131001_29991231,24494,2013-10-01,2999-12-31 00:00:00,0.0,A
24495_20160401_29991231,24495,2016-04-01,2999-12-31 00:00:00,0.0,A
24541_20160101_29991231,24541,2016-01-01,2999-12-31 00:00:00,0.0,A
24561_20140101_29991231,24561,2014-01-01,2999-12-31 00:00:00,0.0,A
24601_20160101_29991231,24601,2016-01-01,2999-12-31 00:00:00,0.0,A
24962_20160101_29991231,24962,2016-01-01,2999-12-31 00:00:00,0.0,A
24581_20160201_20160210,24581,2016-02-01,2016-02-10 00:00:00,1.0,T
24681_20140101_20160816,24681,2014-01-01,2016-08-16 00:00:00,1.0,A
24963_20160101_29991231,24963,2016-01-01,2999-12-31 00:00:00,0.0,A
25101_20160101_29991231,25101,2016-01-01,2999-12-31 00:00:00,0.0,A
25121_20160101_29991231,25121,2016-01-01,2999-12-31 00:00:00,0.0,A
25201_20160301_29991231,25201,2016-03-01,2999-12-31 00:00:00,0.0,A
25261_20150101_29991231,25261,2015-01-01,2999-12-31 00:00:00,0.0,A
25321_20150101_29991231,25321,2015-01-01,2999-12-31 00:00:00,0.0,A
25361_20130101_29991231,25361,2013-01-01,2999-12-31 00:00:00,0.0,A
23122_20160916_29991231,23122,2016-09-16,2999-12-31 00:00:00,0.0,A
25461_20160101_29991231,25461,2016-01-01,2999-12-31 00:00:00,0.0,A
25601_20160301_29991231,25601,2016-03-01,2999-12-31 00:00:00,0.0,A
25641_20160301_29991231,25641,2016-03-01,2999-12-31 00:00:00,0.0,A
41421_20150501_29991231,41421,2015-05-01,2999-12-31 00:00:00,0.0,A
41422_20160701_29991231,41422,2016-07-01,2999-12-31 00:00:00,0.0,A
41423_20150501_29991231,41423,2015-05-01,2999-12-31 00:00:00,0.0,A
41424_20120701_29991231,41424,2012-07-01,2999-12-31 00:00:00,0.0,A
41441_20170101_29991231,41441,2017-01-01,2999-12-31 00:00:00,0.0,A
41461_20170101_29991231,41461,2017-01-01,2999-12-31 00:00:00,0.0,A
41521_20150101_29991231,41521,2015-01-01,2999-12-31 00:00:00,0.0,A
41542_20170101_29991231,41542,2017-01-01,2999-12-31 00:00:00,0.0,A
41561_20170101_29991231,41561,2017-01-01,2999-12-31 00:00:00,0.0,A
41581_20170101_29991231,41581,2017-01-01,2999-12-31 00:00:00,0.0,A
41601_20170101_29991231,41601,2017-01-01,2999-12-31 00:00:00,0.0,A
41621_20170101_29991231,41621,2017-01-01,2999-12-31 00:00:00,0.0,A
41641_20150101_29991231,41641,2015-01-01,2999-12-31 00:00:00,0.0,A
17461_20150101_29991231,17461,2015-01-01,2999-12-31 00:00:00,0.0,A
17361_20151201_29991231,17361,2015-12-01,2999-12-31 00:00:00,0.0,A
